,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
277,8,8,8,2,8,8,1,8,8,8,8,8,8,1,2,2,1,2,1,1,2,8,1,2
278,8,8,8,2,8,8,1,8,8,8,8,8,8,3,2,2,1,2,1,3,2,8,1,2
279,8,8,8,2,8,8,1,8,8,8,8,8,8,3,2,2,1,2,1,3,2,8,1,2
280,8,8,8,2,8,8,1,8,8,8,8,8,8,1,2,2,1,2,1,1,2,8,1,2
281,8,8,8,2,8,8,1,8,8,8,8,8,8,1,2,2,1,2,1,1,2,8,1,2
282,8,8,8,4,8,8,1,8,8,8,8,8,8,1,2,4,1,2,1,1,2,8,1,2
283,8,8,8,4,8,8,1,8,8,8,8,8,8,1,2,4,1,2,1,1,2,8,1,2
284,8,8,8,2,8,8,1,8,8,8,8,8,8,3,2,2,1,2,1,3,2,8,1,2
285,8,8,8,2,8,8,1,8,8,8,8,8,8,3,2,2,1,2,1,3,2,8,1,2
286,8,8,8,2,8,8,3,8,8,8,8,8,8,1,2,2,1,2,3,1,2,8,1,2
287,8,8,8,2,8,8,3,8,8,8,8,8,8,1,2,2,1,2,3,1,2,8,1,2
288,2,8,8,8,8,8,8,8,8,1,8,8,2,3,4,8,3,4,8,3,2,1,3,2
289,2,8,8,8,8,8,8,8,8,1,8,8,2,3,4,8,3,4,8,3,2,1,3,2
290,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,3,2,8,1,2,1,3,2
291,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,3,2,8,1,2,1,3,2
292,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,3,2,8,1,2,1,3,2
293,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,3,2,8,1,2,1,3,2
294,2,8,8,8,8,8,8,8,8,1,8,8,2,1,4,8,1,4,8,1,2,1,1,2
295,2,8,8,8,8,8,8,8,8,1,8,8,2,1,4,8,1,4,8,1,2,1,1,2
296,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,1,2,8,1,2,1,1,2
297,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,1,2,8,1,2,1,1,2
298,4,8,8,8,8,8,8,8,8,1,8,8,4,1,2,8,1,2,8,1,2,1,1,2
299,4,8,8,8,8,8,8,8,8,1,8,8,4,1,2,8,1,2,8,1,2,1,1,2
300,2,8,8,8,8,8,8,8,8,3,8,8,2,1,2,8,1,2,8,1,2,3,1,2
301,2,8,8,8,8,8,8,8,8,3,8,8,2,1,2,8,1,2,8,1,2,3,1,2
302,2,8,8,8,8,8,8,8,8,3,8,8,2,3,2,8,1,2,8,3,2,3,1,2
303,2,8,8,8,8,8,8,8,8,3,8,8,2,3,2,8,1,2,8,3,2,3,1,2
304,2,8,8,8,8,8,8,8,8,3,8,8,2,1,2,8,1,2,8,1,2,3,1,2
305,2,8,8,8,8,8,8,8,8,3,8,8,2,1,2,8,1,2,8,1,2,3,1,2
306,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,1,2,8,1,2,1,1,2
307,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,1,2,8,1,2,1,1,2
308,4,8,8,8,8,8,8,8,8,1,8,8,4,3,2,8,1,2,8,3,2,1,1,2
309,4,8,8,8,8,8,8,8,8,1,8,8,4,3,2,8,1,2,8,3,2,1,1,2
310,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,1,2,8,1,2,1,1,2
311,2,8,8,8,8,8,8,8,8,1,8,8,2,1,2,8,1,2,8,1,2,1,1,2
312,8,8,8,2,2,8,8,8,8,1,2,8,8,3,4,2,3,4,8,3,2,1,3,2
313,8,8,8,2,2,8,8,8,8,1,2,8,8,3,4,2,3,4,8,3,2,1,3,2
314,8,8,8,2,2,8,8,8,8,1,2,8,8,1,2,2,3,2,8,1,2,1,3,2
315,8,8,8,2,2,8,8,8,8,1,2,8,8,1,2,2,3,2,8,1,2,1,3,2
316,8,8,8,4,2,8,8,8,8,1,2,8,8,1,2,4,3,2,8,1,2,1,3,2
317,8,8,8,4,2,8,8,8,8,1,2,8,8,1,2,4,3,2,8,1,2,1,3,2
318,8,8,8,2,2,8,8,8,8,1,2,8,8,1,4,2,1,4,8,1,2,1,1,2
319,8,8,8,2,2,8,8,8,8,1,2,8,8,1,4,2,1,4,8,1,2,1,1,2
320,8,8,8,2,2,8,8,8,8,1,2,8,8,1,2,2,1,2,8,1,2,1,1,2
321,8,8,8,2,2,8,8,8,8,1,2,8,8,1,2,2,1,2,8,1,2,1,1,2
322,8,8,8,2,2,8,8,8,8,1,2,8,8,1,2,2,1,2,8,1,2,1,1,2
323,8,8,8,2,2,8,8,8,8,1,2,8,8,1,2,2,1,2,8,1,2,1,1,2
324,8,8,8,2,2,8,8,8,8,3,2,8,8,1,2,2,1,2,8,1,2,3,1,2
325,8,8,8,2,2,8,8,8,8,3,2,8,8,1,2,2,1,2,8,1,2,3,1,2
326,8,8,8,2,2,8,8,8,8,3,2,8,8,3,2,2,1,2,8,3,2,3,1,2
327,8,8,8,2,2,8,8,8,8,3,2,8,8,3,2,2,1,2,8,3,2,3,1,2
328,8,8,8,2,4,8,8,8,8,3,4,8,8,1,2,2,1,2,8,1,2,3,1,2
329,8,8,8,2,4,8,8,8,8,3,4,8,8,1,2,2,1,2,8,1,2,3,1,2
330,8,8,8,4,2,8,8,8,8,1,2,8,8,1,2,4,1,2,8,1,2,1,1,2
331,8,8,8,4,2,8,8,8,8,1,2,8,8,1,2,4,1,2,8,1,2,1,1,2
332,8,8,8,2,2,8,8,8,8,1,2,8,8,3,2,2,1,2,8,3,2,1,1,2
333,8,8,8,2,2,8,8,8,8,1,2,8,8,3,2,2,1,2,8,3,2,1,1,2
334,8,8,8,2,4,8,8,8,8,1,4,8,8,1,2,2,1,2,8,1,2,1,1,2
335,8,8,8,2,4,8,8,8,8,1,4,8,8,1,2,2,1,2,8,1,2,1,1,2
336,8,8,8,8,8,8,1,8,2,1,8,2,8,3,4,8,3,4,1,3,2,1,3,2
337,8,8,8,8,8,8,1,8,2,1,8,2,8,3,4,8,3,4,1,3,2,1,3,2
338,8,8,8,8,8,8,1,8,2,1,8,2,8,1,2,8,3,2,1,1,2,1,3,2
339,8,8,8,8,8,8,1,8,2,1,8,2,8,1,2,8,3,2,1,1,2,1,3,2
340,8,8,8,8,8,8,3,8,2,1,8,2,8,1,2,8,3,2,3,1,2,1,3,2
341,8,8,8,8,8,8,3,8,2,1,8,2,8,1,2,8,3,2,3,1,2,1,3,2
342,8,8,8,8,8,8,1,8,2,1,8,2,8,1,4,8,1,4,1,1,2,1,1,2
343,8,8,8,8,8,8,1,8,2,1,8,2,8,1,4,8,1,4,1,1,2,1,1,2
344,8,8,8,8,8,8,1,8,2,1,8,2,8,1,2,8,1,2,1,1,2,1,1,2
345,8,8,8,8,8,8,1,8,2,1,8,2,8,1,2,8,1,2,1,1,2,1,1,2
346,8,8,8,8,8,8,3,8,2,1,8,2,8,1,2,8,1,2,3,1,2,1,1,2
347,8,8,8,8,8,8,3,8,2,1,8,2,8,1,2,8,1,2,3,1,2,1,1,2
348,8,8,8,8,8,8,1,8,2,3,8,2,8,1,2,8,1,2,1,1,2,3,1,2
349,8,8,8,8,8,8,1,8,2,3,8,2,8,1,2,8,1,2,1,1,2,3,1,2
350,8,8,8,8,8,8,1,8,2,3,8,2,8,3,2,8,1,2,1,3,2,3,1,2
351,8,8,8,8,8,8,1,8,2,3,8,2,8,3,2,8,1,2,1,3,2,3,1,2
352,8,8,8,8,8,8,3,8,4,3,8,4,8,1,2,8,1,2,3,1,2,3,1,2
353,8,8,8,8,8,8,3,8,4,3,8,4,8,1,2,8,1,2,3,1,2,3,1,2
354,8,8,8,8,8,8,1,8,2,1,8,2,8,1,2,8,1,2,1,1,2,1,1,2
355,8,8,8,8,8,8,1,8,2,1,8,2,8,1,2,8,1,2,1,1,2,1,1,2
356,8,8,8,8,8,8,1,8,2,1,8,2,8,3,2,8,1,2,1,3,2,1,1,2
357,8,8,8,8,8,8,1,8,2,1,8,2,8,3,2,8,1,2,1,3,2,1,1,2
358,8,8,8,8,8,8,1,8,4,1,8,4,8,1,2,8,1,2,1,1,2,1,1,2
359,8,8,8,8,8,8,1,8,4,1,8,4,8,1,2,8,1,2,1,1,2,1,1,2
360,8,2,2,1,2,2,8,2,4,3,2,4,8,8,8,1,2,8,8,8,8,3,2,8
361,8,2,2,1,2,2,8,2,4,3,2,4,8,8,8,1,2,8,8,8,8,3,2,8
362,8,2,2,3,4,2,8,2,2,3,4,2,8,8,8,3,2,8,8,8,8,3,2,8
363,8,2,2,3,4,2,8,2,2,3,4,2,8,8,8,3,2,8,8,8,8,3,2,8
364,8,2,2,1,2,2,8,2,2,3,2,2,8,8,8,1,2,8,8,8,8,3,2,8
365,8,2,2,1,2,2,8,2,2,3,2,2,8,8,8,1,2,8,8,8,8,3,2,8
366,8,2,2,1,2,2,8,2,4,1,2,4,8,8,8,1,2,8,8,8,8,1,2,8
367,8,2,2,1,2,2,8,2,4,1,2,4,8,8,8,1,2,8,8,8,8,1,2,8
368,8,2,2,3,2,2,8,2,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8
369,8,2,2,3,2,2,8,2,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8
370,8,4,2,1,2,2,8,4,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
371,8,4,2,1,2,2,8,4,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
372,8,2,2,1,4,2,8,2,2,1,4,2,8,8,8,1,2,8,8,8,8,1,2,8
373,8,2,2,1,4,2,8,2,2,1,4,2,8,8,8,1,2,8,8,8,8,1,2,8
374,8,2,2,1,2,2,8,2,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
375,8,2,2,1,2,2,8,2,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
376,8,2,4,1,2,4,8,2,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
377,8,2,4,1,2,4,8,2,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
378,8,2,2,1,2,2,8,2,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
379,8,2,2,1,2,2,8,2,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
380,8,4,2,1,2,2,8,4,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
381,8,4,2,1,2,2,8,4,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8
382,8,2,4,3,2,4,8,2,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8
383,8,2,4,3,2,4,8,2,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8
384,2,2,2,1,8,2,8,2,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
385,2,2,2,1,8,2,8,2,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
386,2,2,2,3,8,2,8,2,8,8,8,8,2,8,1,3,2,1,8,8,8,8,2,8
387,2,2,2,3,8,2,8,2,8,8,8,8,2,8,1,3,2,1,8,8,8,8,2,8
388,4,2,2,1,8,2,8,2,8,8,8,8,4,8,1,1,2,1,8,8,8,8,2,8
389,4,2,2,1,8,2,8,2,8,8,8,8,4,8,1,1,2,1,8,8,8,8,2,8
390,2,2,2,1,8,2,8,2,8,8,8,8,2,8,3,1,2,3,8,8,8,8,2,8
391,2,2,2,1,8,2,8,2,8,8,8,8,2,8,3,1,2,3,8,8,8,8,2,8
392,2,2,2,3,8,2,8,2,8,8,8,8,2,8,1,3,2,1,8,8,8,8,2,8
393,2,2,2,3,8,2,8,2,8,8,8,8,2,8,1,3,2,1,8,8,8,8,2,8
394,2,4,2,1,8,2,8,4,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
395,2,4,2,1,8,2,8,4,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
396,2,2,2,1,8,2,8,2,8,8,8,8,2,8,3,1,2,3,8,8,8,8,2,8
397,2,2,2,1,8,2,8,2,8,8,8,8,2,8,3,1,2,3,8,8,8,8,2,8
398,2,2,2,1,8,2,8,2,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
399,2,2,2,1,8,2,8,2,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
400,2,2,4,1,8,4,8,2,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
401,2,2,4,1,8,4,8,2,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
402,4,2,2,1,8,2,8,2,8,8,8,8,4,8,3,1,2,3,8,8,8,8,2,8
403,4,2,2,1,8,2,8,2,8,8,8,8,4,8,3,1,2,3,8,8,8,8,2,8
404,2,4,2,1,8,2,8,4,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
405,2,4,2,1,8,2,8,4,8,8,8,8,2,8,1,1,2,1,8,8,8,8,2,8
406,2,2,4,3,8,4,8,2,8,8,8,8,2,8,1,3,2,1,8,8,8,8,2,8
407,2,2,4,3,8,4,8,2,8,8,8,8,2,8,1,3,2,1,8,8,8,8,2,8
408,2,8,2,1,2,2,8,8,8,1,2,8,2,8,1,1,2,1,8,8,8,1,2,8
409,2,8,2,1,2,2,8,8,8,1,2,8,2,8,1,1,2,1,8,8,8,1,2,8
410,2,8,2,3,2,2,8,8,8,1,2,8,2,8,1,3,2,1,8,8,8,1,2,8
411,2,8,2,3,2,2,8,8,8,1,2,8,2,8,1,3,2,1,8,8,8,1,2,8
412,4,8,2,1,2,2,8,8,8,1,2,8,4,8,1,1,2,1,8,8,8,1,2,8
413,4,8,2,1,2,2,8,8,8,1,2,8,4,8,1,1,2,1,8,8,8,1,2,8
414,2,8,2,1,2,2,8,8,8,3,2,8,2,8,3,1,2,3,8,8,8,3,2,8
415,2,8,2,1,2,2,8,8,8,3,2,8,2,8,3,1,2,3,8,8,8,3,2,8
416,2,8,2,3,4,2,8,8,8,3,4,8,2,8,1,3,2,1,8,8,8,3,2,8
417,2,8,2,3,4,2,8,8,8,3,4,8,2,8,1,3,2,1,8,8,8,3,2,8
418,2,8,2,1,2,2,8,8,8,3,2,8,2,8,1,1,2,1,8,8,8,3,2,8
419,2,8,2,1,2,2,8,8,8,3,2,8,2,8,1,1,2,1,8,8,8,3,2,8
420,2,8,2,1,2,2,8,8,8,1,2,8,2,8,3,1,2,3,8,8,8,1,2,8
421,2,8,2,1,2,2,8,8,8,1,2,8,2,8,3,1,2,3,8,8,8,1,2,8
422,2,8,2,1,4,2,8,8,8,1,4,8,2,8,1,1,2,1,8,8,8,1,2,8
423,2,8,2,1,4,2,8,8,8,1,4,8,2,8,1,1,2,1,8,8,8,1,2,8
424,2,8,4,1,2,4,8,8,8,1,2,8,2,8,1,1,2,1,8,8,8,1,2,8
425,2,8,4,1,2,4,8,8,8,1,2,8,2,8,1,1,2,1,8,8,8,1,2,8
426,4,8,2,1,2,2,8,8,8,1,2,8,4,8,3,1,2,3,8,8,8,1,2,8
427,4,8,2,1,2,2,8,8,8,1,2,8,4,8,3,1,2,3,8,8,8,1,2,8
428,2,8,2,1,2,2,8,8,8,1,2,8,2,8,1,1,2,1,8,8,8,1,2,8
429,2,8,2,1,2,2,8,8,8,1,2,8,2,8,1,1,2,1,8,8,8,1,2,8
430,2,8,4,3,2,4,8,8,8,1,2,8,2,8,1,3,2,1,8,8,8,1,2,8
431,2,8,4,3,2,4,8,8,8,1,2,8,2,8,1,3,2,1,8,8,8,1,2,8
432,2,2,8,8,8,8,8,2,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
433,2,2,8,8,8,8,8,2,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
434,2,2,8,8,8,8,8,2,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
435,2,2,8,8,8,8,8,2,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
436,4,2,8,8,8,8,8,2,2,1,8,2,4,8,1,8,2,1,8,8,8,1,2,8
437,4,2,8,8,8,8,8,2,2,1,8,2,4,8,1,8,2,1,8,8,8,1,2,8
438,2,2,8,8,8,8,8,2,2,3,8,2,2,8,3,8,2,3,8,8,8,3,2,8
439,2,2,8,8,8,8,8,2,2,3,8,2,2,8,3,8,2,3,8,8,8,3,2,8
440,2,2,8,8,8,8,8,2,4,3,8,4,2,8,1,8,2,1,8,8,8,3,2,8
441,2,2,8,8,8,8,8,2,4,3,8,4,2,8,1,8,2,1,8,8,8,3,2,8
442,2,2,8,8,8,8,8,2,2,3,8,2,2,8,1,8,2,1,8,8,8,3,2,8
443,2,2,8,8,8,8,8,2,2,3,8,2,2,8,1,8,2,1,8,8,8,3,2,8
444,2,2,8,8,8,8,8,2,2,1,8,2,2,8,3,8,2,3,8,8,8,1,2,8
445,2,2,8,8,8,8,8,2,2,1,8,2,2,8,3,8,2,3,8,8,8,1,2,8
446,2,2,8,8,8,8,8,2,4,1,8,4,2,8,1,8,2,1,8,8,8,1,2,8
447,2,2,8,8,8,8,8,2,4,1,8,4,2,8,1,8,2,1,8,8,8,1,2,8
448,2,4,8,8,8,8,8,4,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
449,2,4,8,8,8,8,8,4,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
450,4,2,8,8,8,8,8,2,2,1,8,2,4,8,3,8,2,3,8,8,8,1,2,8
451,4,2,8,8,8,8,8,2,2,1,8,2,4,8,3,8,2,3,8,8,8,1,2,8
452,2,2,8,8,8,8,8,2,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
453,2,2,8,8,8,8,8,2,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
454,2,4,8,8,8,8,8,4,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
455,2,4,8,8,8,8,8,4,2,1,8,2,2,8,1,8,2,1,8,8,8,1,2,8
456,8,8,8,1,2,8,8,8,2,1,2,2,8,8,1,1,2,1,8,8,8,1,2,8
457,8,8,8,1,2,8,8,8,2,1,2,2,8,8,1,1,2,1,8,8,8,1,2,8
458,8,8,8,1,2,8,8,8,2,1,2,2,8,8,1,1,2,1,8,8,8,1,2,8
459,8,8,8,1,2,8,8,8,2,1,2,2,8,8,1,1,2,1,8,8,8,1,2,8
460,8,8,8,3,2,8,8,8,2,1,2,2,8,8,1,3,2,1,8,8,8,1,2,8
461,8,8,8,3,2,8,8,8,2,1,2,2,8,8,1,3,2,1,8,8,8,1,2,8
462,8,8,8,1,2,8,8,8,2,3,2,2,8,8,3,1,2,3,8,8,8,3,2,8
463,8,8,8,1,2,8,8,8,2,3,2,2,8,8,3,1,2,3,8,8,8,3,2,8
464,8,8,8,1,2,8,8,8,4,3,2,4,8,8,1,1,2,1,8,8,8,3,2,8
465,8,8,8,1,2,8,8,8,4,3,2,4,8,8,1,1,2,1,8,8,8,3,2,8
466,8,8,8,3,4,8,8,8,2,3,4,2,8,8,1,3,2,1,8,8,8,3,2,8
467,8,8,8,3,4,8,8,8,2,3,4,2,8,8,1,3,2,1,8,8,8,3,2,8
468,8,8,8,1,2,8,8,8,2,1,2,2,8,8,3,1,2,3,8,8,8,1,2,8
469,8,8,8,1,2,8,8,8,2,1,2,2,8,8,3,1,2,3,8,8,8,1,2,8
470,8,8,8,1,2,8,8,8,4,1,2,4,8,8,1,1,2,1,8,8,8,1,2,8
471,8,8,8,1,2,8,8,8,4,1,2,4,8,8,1,1,2,1,8,8,8,1,2,8
472,8,8,8,3,2,8,8,8,2,1,2,2,8,8,1,3,2,1,8,8,8,1,2,8
473,8,8,8,3,2,8,8,8,2,1,2,2,8,8,1,3,2,1,8,8,8,1,2,8
474,8,8,8,1,2,8,8,8,2,1,2,2,8,8,3,1,2,3,8,8,8,1,2,8
475,8,8,8,1,2,8,8,8,2,1,2,2,8,8,3,1,2,3,8,8,8,1,2,8
476,8,8,8,1,4,8,8,8,2,1,4,2,8,8,1,1,2,1,8,8,8,1,2,8
477,8,8,8,1,4,8,8,8,2,1,4,2,8,8,1,1,2,1,8,8,8,1,2,8
478,8,8,8,1,2,8,8,8,2,1,2,2,8,8,1,1,2,1,8,8,8,1,2,8
479,8,8,8,1,2,8,8,8,2,1,2,2,8,8,1,1,2,1,8,8,8,1,2,8
480,8,2,2,1,8,2,4,2,8,8,8,8,8,8,8,1,2,8,4,8,3,8,2,3
481,8,2,2,1,8,2,4,2,8,8,8,8,8,8,8,1,2,8,4,8,3,8,2,3
482,8,2,2,3,8,2,2,2,8,8,8,8,8,8,8,3,2,8,2,8,3,8,2,3
483,8,2,2,3,8,2,2,2,8,8,8,8,8,8,8,3,2,8,2,8,3,8,2,3
484,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,3,8,2,3
485,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,3,8,2,3
486,8,2,2,1,8,2,4,2,8,8,8,8,8,8,8,1,2,8,4,8,1,8,2,1
487,8,2,2,1,8,2,4,2,8,8,8,8,8,8,8,1,2,8,4,8,1,8,2,1
488,8,2,2,3,8,2,2,2,8,8,8,8,8,8,8,3,2,8,2,8,1,8,2,1
489,8,2,2,3,8,2,2,2,8,8,8,8,8,8,8,3,2,8,2,8,1,8,2,1
490,8,4,2,1,8,2,2,4,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
491,8,4,2,1,8,2,2,4,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
492,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
493,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
494,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
495,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
496,8,2,4,1,8,4,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
497,8,2,4,1,8,4,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
498,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
499,8,2,2,1,8,2,2,2,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
500,8,4,2,1,8,2,2,4,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
501,8,4,2,1,8,2,2,4,8,8,8,8,8,8,8,1,2,8,2,8,1,8,2,1
502,8,2,4,3,8,4,2,2,8,8,8,8,8,8,8,3,2,8,2,8,1,8,2,1
503,8,2,4,3,8,4,2,2,8,8,8,8,8,8,8,3,2,8,2,8,1,8,2,1
504,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,3,1,2,3
505,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,3,1,2,3
506,8,8,2,3,2,2,8,8,8,1,2,8,8,8,8,3,2,8,8,8,3,1,2,3
507,8,8,2,3,2,2,8,8,8,1,2,8,8,8,8,3,2,8,8,8,3,1,2,3
508,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,3,1,2,3
509,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,3,1,2,3
510,8,8,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8,8,8,1,3,2,1
511,8,8,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8,8,8,1,3,2,1
512,8,8,2,3,4,2,8,8,8,3,4,8,8,8,8,3,2,8,8,8,1,3,2,1
513,8,8,2,3,4,2,8,8,8,3,4,8,8,8,8,3,2,8,8,8,1,3,2,1
514,8,8,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8,8,8,1,3,2,1
515,8,8,2,1,2,2,8,8,8,3,2,8,8,8,8,1,2,8,8,8,1,3,2,1
516,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
517,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
518,8,8,2,1,4,2,8,8,8,1,4,8,8,8,8,1,2,8,8,8,1,1,2,1
519,8,8,2,1,4,2,8,8,8,1,4,8,8,8,8,1,2,8,8,8,1,1,2,1
520,8,8,4,1,2,4,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
521,8,8,4,1,2,4,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
522,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
523,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
524,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
525,8,8,2,1,2,2,8,8,8,1,2,8,8,8,8,1,2,8,8,8,1,1,2,1
526,8,8,4,3,2,4,8,8,8,1,2,8,8,8,8,3,2,8,8,8,1,1,2,1
527,8,8,4,3,2,4,8,8,8,1,2,8,8,8,8,3,2,8,8,8,1,1,2,1
528,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,3,1,2,3
529,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,3,1,2,3
530,8,2,8,8,8,8,4,2,2,1,8,2,8,8,8,8,2,8,4,8,3,1,2,3
531,8,2,8,8,8,8,4,2,2,1,8,2,8,8,8,8,2,8,4,8,3,1,2,3
532,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,3,1,2,3
533,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,3,1,2,3
534,8,2,8,8,8,8,2,2,2,3,8,2,8,8,8,8,2,8,2,8,1,3,2,1
535,8,2,8,8,8,8,2,2,2,3,8,2,8,8,8,8,2,8,2,8,1,3,2,1
536,8,2,8,8,8,8,2,2,4,3,8,4,8,8,8,8,2,8,2,8,1,3,2,1
537,8,2,8,8,8,8,2,2,4,3,8,4,8,8,8,8,2,8,2,8,1,3,2,1
538,8,2,8,8,8,8,2,2,2,3,8,2,8,8,8,8,2,8,2,8,1,3,2,1
539,8,2,8,8,8,8,2,2,2,3,8,2,8,8,8,8,2,8,2,8,1,3,2,1
540,8,2,8,8,8,8,4,2,2,1,8,2,8,8,8,8,2,8,4,8,1,1,2,1
541,8,2,8,8,8,8,4,2,2,1,8,2,8,8,8,8,2,8,4,8,1,1,2,1
542,8,2,8,8,8,8,2,2,4,1,8,4,8,8,8,8,2,8,2,8,1,1,2,1
543,8,2,8,8,8,8,2,2,4,1,8,4,8,8,8,8,2,8,2,8,1,1,2,1
544,8,4,8,8,8,8,2,4,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
545,8,4,8,8,8,8,2,4,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
546,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
547,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
548,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
549,8,2,8,8,8,8,2,2,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
550,8,4,8,8,8,8,2,4,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
551,8,4,8,8,8,8,2,4,2,1,8,2,8,8,8,8,2,8,2,8,1,1,2,1
552,8,8,8,1,2,8,2,8,2,1,2,2,8,8,8,1,2,8,2,8,3,1,2,3
553,8,8,8,1,2,8,2,8,2,1,2,2,8,8,8,1,2,8,2,8,3,1,2,3
554,8,8,8,1,2,8,4,8,2,1,2,2,8,8,8,1,2,8,4,8,3,1,2,3
555,8,8,8,1,2,8,4,8,2,1,2,2,8,8,8,1,2,8,4,8,3,1,2,3
